timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-02-14 22:30:00,21.77,71.5,570.99
2020-02-14 22:45:00,22.53,64.39,451.0
2020-02-14 23:00:00,-7.03,99.41,1243.96
2020-02-14 23:15:00,20.46,59.01,427.14
2020-02-14 23:30:00,21.04,50.54,93.11
2020-02-14 23:45:00,21.23,46.98,386.19
2020-02-15 00:00:00,4.87,98.11,0.0
2020-02-15 00:15:00,16.88,60.01,299.87
2020-02-15 00:30:00,4.98,2.31,0.0
2020-02-15 00:45:00,25.95,47.82,371.76
2020-02-15 01:00:00,18.51,49.66,333.28
2020-02-15 01:15:00,14.95,46.23,495.87
2020-02-15 01:30:00,26.82,68.47,389.68
2020-02-15 01:45:00,18.14,71.67,256.08
2020-02-15 02:00:00,23.33,50.63,403.5
2020-02-15 02:15:00,25.08,56.75,592.29
2020-02-15 02:30:00,14.32,68.41,739.42
2020-02-15 02:45:00,21.69,45.15,486.36
2020-02-15 03:00:00,21.3,72.28,333.1
2020-02-15 03:15:00,22.08,78.93,538.36
2020-02-15 03:30:00,20.86,41.95,446.46
2020-02-15 03:45:00,21.62,72.63,372.51
2020-02-15 04:00:00,21.17,63.1,258.7
2020-02-15 04:15:00,20.38,51.72,226.23
2020-02-15 04:30:00,21.4,63.54,510.58
2020-02-15 04:45:00,19.76,55.08,31.23
2020-02-15 05:00:00,19.24,51.53,462.5
2020-02-15 05:15:00,22.21,69.67,245.77
2020-02-15 05:30:00,19.1,43.56,507.13
2020-02-15 05:45:00,-7.49,96.33,0.0
2020-02-15 06:00:00,26.09,65.66,290.87
2020-02-15 06:15:00,25.91,50.18,524.9
2020-02-15 06:30:00,20.51,56.78,574.9
2020-02-15 06:45:00,55.03,97.04,1439.95
2020-02-15 07:00:00,14.96,41.68,415.57
2020-02-15 07:15:00,23.72,51.25,481.95
2020-02-15 07:30:00,21.68,53.33,454.89
2020-02-15 07:45:00,21.62,78.68,176.52
2020-02-15 08:00:00,14.83,63.96,466.05
2020-02-15 08:15:00,22.66,58.01,580.92
2020-02-15 08:30:00,25.87,62.96,555.53
2020-02-15 08:45:00,19.75,59.08,277.09
2020-02-15 09:00:00,21.95,43.88,459.86
2020-02-15 09:15:00,24.24,57.56,364.8
2020-02-15 09:30:00,24.07,51.04,534.99
2020-02-15 09:45:00,18.16,45.98,268.3
2020-02-15 10:00:00,-0.77,94.75,0.0
2020-02-15 10:15:00,27.04,51.37,490.09
2020-02-15 10:30:00,19.83,58.0,655.3
2020-02-15 10:45:00,59.11,99.5,1317.08
2020-02-15 11:00:00,-0.2,7.09,1514.26
2020-02-15 11:15:00,20.41,82.44,607.3
2020-02-15 11:30:00,26.12,62.05,326.72
2020-02-15 11:45:00,1.1,6.39,0.0
2020-02-15 12:00:00,22.0,65.96,257.51
2020-02-15 12:15:00,26.63,57.3,342.35
2020-02-15 12:30:00,26.1,67.75,425.17
2020-02-15 12:45:00,22.39,67.77,367.82
2020-02-15 13:00:00,16.0,52.54,509.56
2020-02-15 13:15:00,27.51,60.82,273.62
2020-02-15 13:30:00,19.01,57.48,527.2
2020-02-15 13:45:00,23.81,66.94,76.42
2020-02-15 14:00:00,-8.38,5.7,1555.76
2020-02-15 14:15:00,-6.24,3.45,1263.26
2020-02-15 14:30:00,22.1,64.57,515.78
2020-02-15 14:45:00,40.14,2.4,0.0
2020-02-15 15:00:00,23.41,49.55,513.32
2020-02-15 15:15:00,19.81,75.45,429.88
2020-02-15 15:30:00,24.95,57.99,337.82
2020-02-15 15:45:00,16.07,55.84,241.89
2020-02-15 16:00:00,-8.77,97.06,0.0
2020-02-15 16:15:00,52.18,98.0,1338.09
2020-02-15 16:30:00,1.15,92.73,0.0
2020-02-15 16:45:00,23.67,71.6,602.81
2020-02-15 17:00:00,20.68,55.36,582.66
2020-02-15 17:15:00,24.99,48.91,441.17
2020-02-15 17:30:00,24.49,62.81,513.2
2020-02-15 17:45:00,20.38,69.62,499.57
2020-02-15 18:00:00,23.66,49.86,417.27
2020-02-15 18:15:00,17.92,72.01,96.73
2020-02-15 18:30:00,20.96,62.25,521.04
2020-02-15 18:45:00,25.41,72.52,646.74
2020-02-15 19:00:00,22.59,57.56,329.81
2020-02-15 19:15:00,25.03,47.78,430.6
2020-02-15 19:30:00,52.71,94.7,1554.77
2020-02-15 19:45:00,23.43,41.81,816.24
2020-02-15 20:00:00,18.62,43.85,351.66
2020-02-15 20:15:00,23.5,40.64,305.38
2020-02-15 20:30:00,20.71,75.49,410.78
2020-02-15 20:45:00,22.09,67.83,397.31
2020-02-15 21:00:00,21.76,61.56,389.31
2020-02-15 21:15:00,24.91,60.44,591.08
2020-02-15 21:30:00,21.21,56.3,295.7
2020-02-15 21:45:00,19.79,53.96,167.49
2020-02-15 22:00:00,22.4,76.03,519.6
2020-02-15 22:15:00,23.08,63.74,328.06
2020-02-15 22:30:00,24.0,56.83,677.83
2020-02-15 22:45:00,21.99,67.9,374.75
2020-02-15 23:00:00,22.9,46.24,378.52
2020-02-15 23:15:00,25.22,62.68,436.38
2020-02-15 23:30:00,22.31,52.18,432.37
2020-02-15 23:45:00,24.46,48.14,326.1
2020-02-16 00:00:00,-2.93,91.56,1543.42
2020-02-16 00:15:00,22.79,65.04,438.82
2020-02-16 00:30:00,26.76,60.81,258.11
2020-02-16 00:45:00,22.72,67.55,514.01
2020-02-16 01:00:00,18.7,68.75,299.93
2020-02-16 01:15:00,23.54,58.33,478.58
2020-02-16 01:30:00,2.46,99.96,1404.09
2020-02-16 01:45:00,18.02,80.3,404.48
2020-02-16 02:00:00,23.3,66.17,232.48
2020-02-16 02:15:00,18.02,57.27,294.0
2020-02-16 02:30:00,18.65,71.74,264.3
2020-02-16 02:45:00,17.12,66.94,346.1
2020-02-16 03:00:00,21.39,54.37,346.95
2020-02-16 03:15:00,21.65,61.18,459.55
2020-02-16 03:30:00,1.69,3.52,0.0
2020-02-16 03:45:00,24.45,77.34,471.07
2020-02-16 04:00:00,22.87,52.69,310.83
2020-02-16 04:15:00,23.19,57.85,400.32
2020-02-16 04:30:00,22.52,67.23,279.97
2020-02-16 04:45:00,26.62,62.99,493.29
2020-02-16 05:00:00,13.61,42.13,391.45
2020-02-16 05:15:00,24.11,87.13,407.96
2020-02-16 05:30:00,16.27,62.34,241.48
2020-02-16 05:45:00,14.63,51.62,400.38
2020-02-16 06:00:00,20.25,47.71,297.86
2020-02-16 06:15:00,23.62,41.73,654.09
2020-02-16 06:30:00,24.6,63.29,461.75
2020-02-16 06:45:00,21.38,45.72,433.81
2020-02-16 07:00:00,22.45,50.08,217.72
2020-02-16 07:15:00,20.64,62.64,485.6
2020-02-16 07:30:00,22.92,59.36,308.76
2020-02-16 07:45:00,15.95,64.74,406.43
2020-02-16 08:00:00,22.22,68.73,351.08
2020-02-16 08:15:00,14.91,44.33,415.84
2020-02-16 08:30:00,20.65,82.19,535.12
2020-02-16 08:45:00,26.81,58.69,582.86
2020-02-16 09:00:00,19.13,55.03,644.4
2020-02-16 09:15:00,23.37,58.71,59.59
2020-02-16 09:30:00,22.24,79.2,134.37
2020-02-16 09:45:00,19.7,48.92,190.49
2020-02-16 10:00:00,22.88,69.02,436.29
2020-02-16 10:15:00,22.83,55.22,485.35
2020-02-16 10:30:00,22.02,81.91,217.8
2020-02-16 10:45:00,22.23,47.23,547.34
2020-02-16 11:00:00,18.97,56.93,646.47
2020-02-16 11:15:00,20.99,62.55,555.49
2020-02-16 11:30:00,20.33,43.64,488.97
2020-02-16 11:45:00,25.3,62.33,190.9
2020-02-16 12:00:00,21.73,53.4,432.24
2020-02-16 12:15:00,23.34,65.56,508.15
2020-02-16 12:30:00,4.68,0.23,0.0
2020-02-16 12:45:00,21.4,54.49,459.41
2020-02-16 13:00:00,20.42,58.61,273.61
2020-02-16 13:15:00,24.51,46.73,622.3
2020-02-16 13:30:00,25.34,64.22,14.8
2020-02-16 13:45:00,26.12,77.81,518.88
2020-02-16 14:00:00,23.24,50.44,542.66
2020-02-16 14:15:00,22.71,65.74,390.38
2020-02-16 14:30:00,22.05,31.3,504.68
2020-02-16 14:45:00,20.34,58.83,260.13
2020-02-16 15:00:00,18.89,42.77,293.18
2020-02-16 15:15:00,20.19,59.75,254.07
2020-02-16 15:30:00,20.48,69.32,348.71
2020-02-16 15:45:00,24.15,53.27,0.0
2020-02-16 16:00:00,20.28,68.37,276.82
2020-02-16 16:15:00,19.45,79.73,494.01
2020-02-16 16:30:00,3.87,91.43,0.0
2020-02-16 16:45:00,20.23,68.94,359.83
2020-02-16 17:00:00,25.47,57.35,419.56
2020-02-16 17:15:00,21.0,72.03,544.6
2020-02-16 17:30:00,20.8,55.21,557.01
2020-02-16 17:45:00,-1.23,91.61,0.0
2020-02-16 18:00:00,53.71,98.95,1357.86
2020-02-16 18:15:00,22.13,63.86,479.18
2020-02-16 18:30:00,20.45,50.01,386.68
2020-02-16 18:45:00,22.47,31.95,544.44
2020-02-16 19:00:00,0.73,4.92,1469.59
2020-02-16 19:15:00,19.71,63.35,159.41
2020-02-16 19:30:00,18.47,67.77,637.5
2020-02-16 19:45:00,19.96,58.28,399.65
2020-02-16 20:00:00,20.5,62.13,442.39
2020-02-16 20:15:00,59.8,92.18,1264.62
2020-02-16 20:30:00,24.38,48.1,323.44
2020-02-16 20:45:00,-9.65,6.97,0.0
2020-02-16 21:00:00,19.96,54.67,234.34
2020-02-16 21:15:00,24.1,57.15,516.29
2020-02-16 21:30:00,24.83,56.55,437.52
2020-02-16 21:45:00,18.61,59.52,710.03
2020-02-16 22:00:00,23.84,78.35,556.92
2020-02-16 22:15:00,24.15,56.94,426.64
2020-02-16 22:30:00,25.63,47.28,551.78
2020-02-16 22:45:00,21.33,83.13,382.11
2020-02-16 23:00:00,22.78,49.96,493.36
2020-02-16 23:15:00,18.2,60.54,391.12
2020-02-16 23:30:00,19.48,65.35,106.34
2020-02-16 23:45:00,22.62,58.53,173.76
2020-02-17 00:00:00,19.11,64.43,355.65
2020-02-17 00:15:00,24.9,42.01,558.3
2020-02-17 00:30:00,22.57,48.8,437.05
2020-02-17 00:45:00,58.27,6.85,1338.25
2020-02-17 01:00:00,26.28,42.66,402.87
2020-02-17 01:15:00,23.9,54.07,451.6
2020-02-17 01:30:00,21.67,47.13,383.61
2020-02-17 01:45:00,24.66,59.56,491.2
2020-02-17 02:00:00,13.31,65.64,278.79
2020-02-17 02:15:00,20.02,57.13,240.5
2020-02-17 02:30:00,18.76,54.84,680.98
2020-02-17 02:45:00,22.08,67.75,495.28
2020-02-17 03:00:00,17.59,48.48,428.28
2020-02-17 03:15:00,52.44,90.84,1349.69
2020-02-17 03:30:00,24.89,51.89,303.75
2020-02-17 03:45:00,25.08,58.44,282.34
2020-02-17 04:00:00,19.07,37.75,322.68
2020-02-17 04:15:00,20.26,66.46,579.87
2020-02-17 04:30:00,24.33,50.93,537.17
2020-02-17 04:45:00,17.58,62.53,323.25
2020-02-17 05:00:00,50.17,90.48,1576.99
2020-02-17 05:15:00,15.18,55.85,437.44
2020-02-17 05:30:00,20.93,72.32,656.09
2020-02-17 05:45:00,21.69,72.23,375.67
2020-02-17 06:00:00,4.44,6.4,1481.98
2020-02-17 06:15:00,24.64,52.36,428.11
2020-02-17 06:30:00,19.93,44.83,156.84
2020-02-17 06:45:00,23.38,60.02,577.3
2020-02-17 07:00:00,19.2,58.11,424.55
2020-02-17 07:15:00,24.75,54.37,482.48
2020-02-17 07:30:00,22.34,54.12,567.75
2020-02-17 07:45:00,49.4,3.16,0.0
2020-02-17 08:00:00,19.35,77.4,362.56
2020-02-17 08:15:00,23.16,56.66,233.68
2020-02-17 08:30:00,21.5,51.63,721.83
2020-02-17 08:45:00,18.5,77.74,488.89
2020-02-17 09:00:00,27.95,63.62,483.08
2020-02-17 09:15:00,24.54,69.06,89.68
2020-02-17 09:30:00,51.59,3.75,1494.23
2020-02-17 09:45:00,19.99,55.87,342.04
2020-02-17 10:00:00,22.66,66.87,440.24
2020-02-17 10:15:00,22.87,55.31,683.56
2020-02-17 10:30:00,21.2,58.46,111.65
2020-02-17 10:45:00,24.22,55.55,497.35
2020-02-17 11:00:00,48.54,6.4,0.0
2020-02-17 11:15:00,20.21,64.26,587.64
2020-02-17 11:30:00,19.06,46.3,627.5
2020-02-17 11:45:00,23.27,57.74,455.28
2020-02-17 12:00:00,22.0,51.17,633.45
2020-02-17 12:15:00,25.36,59.19,182.42
2020-02-17 12:30:00,28.31,56.45,175.64
2020-02-17 12:45:00,29.62,72.1,515.15
2020-02-17 13:00:00,21.92,59.75,271.44
2020-02-17 13:15:00,57.36,5.22,0.0
2020-02-17 13:30:00,25.66,58.64,368.54
2020-02-17 13:45:00,19.84,61.55,375.6
2020-02-17 14:00:00,25.19,58.21,601.91
2020-02-17 14:15:00,14.25,51.88,506.54
2020-02-17 14:30:00,22.76,55.01,503.46
2020-02-17 14:45:00,26.55,60.46,542.91
2020-02-17 15:00:00,16.44,43.91,286.71
2020-02-17 15:15:00,20.85,58.12,527.17
2020-02-17 15:30:00,23.02,57.85,429.51
2020-02-17 15:45:00,21.57,67.89,641.31
2020-02-17 16:00:00,23.87,59.5,419.56
2020-02-17 16:15:00,18.05,52.76,440.38
2020-02-17 16:30:00,14.77,68.98,601.38
2020-02-17 16:45:00,19.01,70.16,275.15
2020-02-17 17:00:00,21.8,54.57,594.63
2020-02-17 17:15:00,25.49,62.72,376.12
2020-02-17 17:30:00,20.51,30.08,233.76
2020-02-17 17:45:00,19.07,61.59,232.43
2020-02-17 18:00:00,23.02,58.99,494.51
2020-02-17 18:15:00,2.04,93.98,0.0
2020-02-17 18:30:00,26.57,42.23,363.15
2020-02-17 18:45:00,22.2,53.27,490.62
2020-02-17 19:00:00,26.16,62.36,336.26
2020-02-17 19:15:00,20.31,62.16,402.88
2020-02-17 19:30:00,19.93,64.45,537.37
2020-02-17 19:45:00,25.58,57.87,136.03
2020-02-17 20:00:00,19.12,55.66,575.16
2020-02-17 20:15:00,23.4,35.87,352.45
2020-02-17 20:30:00,23.52,60.71,482.42
2020-02-17 20:45:00,18.43,66.79,500.1
2020-02-17 21:00:00,19.86,69.54,427.37
2020-02-17 21:15:00,19.48,67.8,480.58
2020-02-17 21:30:00,22.68,78.29,153.33
2020-02-17 21:45:00,20.83,65.59,356.7
2020-02-17 22:00:00,19.6,48.7,634.39
2020-02-17 22:15:00,22.12,60.64,489.61
2020-02-17 22:30:00,24.03,53.46,404.05
2020-02-17 22:45:00,22.26,51.45,394.96
2020-02-17 23:00:00,21.42,57.28,390.36
2020-02-17 23:15:00,23.91,80.8,427.33
2020-02-17 23:30:00,23.22,43.03,410.74
2020-02-17 23:45:00,23.07,57.82,156.45
2020-02-18 00:00:00,25.04,61.71,329.92
2020-02-18 00:15:00,21.43,58.16,453.49
2020-02-18 00:30:00,18.2,60.19,807.79
2020-02-18 00:45:00,19.88,60.34,434.83
2020-02-18 01:00:00,19.82,74.94,434.46
2020-02-18 01:15:00,20.86,55.36,437.57
2020-02-18 01:30:00,23.88,47.49,436.17
2020-02-18 01:45:00,-9.05,99.24,0.0
2020-02-18 02:00:00,23.07,53.37,91.41
2020-02-18 02:15:00,18.78,61.31,393.7
2020-02-18 02:30:00,27.57,54.97,446.6
2020-02-18 02:45:00,25.23,62.07,678.26
2020-02-18 03:00:00,48.05,8.77,0.0
2020-02-18 03:15:00,28.17,57.09,309.67
2020-02-18 03:30:00,21.02,70.78,436.46
2020-02-18 03:45:00,20.58,61.25,707.25
2020-02-18 04:00:00,20.2,70.47,571.51
2020-02-18 04:15:00,25.72,86.45,538.01
2020-02-18 04:30:00,23.42,83.71,444.89
2020-02-18 04:45:00,44.98,3.82,1487.21
2020-02-18 05:00:00,25.9,68.51,336.58
2020-02-18 05:15:00,19.4,66.02,387.26
2020-02-18 05:30:00,20.98,50.43,381.22
2020-02-18 05:45:00,13.99,64.15,521.12
2020-02-18 06:00:00,17.18,57.36,434.1
2020-02-18 06:15:00,20.76,65.15,639.81
2020-02-18 06:30:00,23.06,61.06,496.7
2020-02-18 06:45:00,24.83,72.24,417.92
2020-02-18 07:00:00,24.52,48.15,530.17
2020-02-18 07:15:00,25.49,45.04,212.79
2020-02-18 07:30:00,25.32,69.9,388.76
2020-02-18 07:45:00,17.47,66.81,522.64
2020-02-18 08:00:00,23.66,48.95,226.29
2020-02-18 08:15:00,24.22,58.57,288.35
2020-02-18 08:30:00,22.48,68.01,430.71
2020-02-18 08:45:00,49.78,3.4,0.0
2020-02-18 09:00:00,27.14,70.67,195.87
2020-02-18 09:15:00,21.95,63.21,474.47
2020-02-18 09:30:00,49.28,5.11,0.0
2020-02-18 09:45:00,23.93,58.63,232.13
2020-02-18 10:00:00,21.67,69.17,686.3
2020-02-18 10:15:00,22.33,63.93,744.6
2020-02-18 10:30:00,19.43,67.48,15.49
2020-02-18 10:45:00,24.75,63.07,341.98
2020-02-18 11:00:00,24.42,51.63,443.84
2020-02-18 11:15:00,27.81,57.85,118.57
2020-02-18 11:30:00,40.63,98.33,1472.19
2020-02-18 11:45:00,22.74,62.99,561.31
2020-02-18 12:00:00,21.2,50.07,473.19
2020-02-18 12:15:00,22.24,44.84,84.26
2020-02-18 12:30:00,19.77,61.97,380.65
2020-02-18 12:45:00,18.38,36.82,437.57
2020-02-18 13:00:00,19.41,51.97,616.0
2020-02-18 13:15:00,27.63,48.89,316.02
2020-02-18 13:30:00,18.58,66.89,150.73
2020-02-18 13:45:00,21.05,59.53,33.39
2020-02-18 14:00:00,41.2,99.57,0.0
2020-02-18 14:15:00,24.25,62.56,181.24
2020-02-18 14:30:00,21.29,45.11,312.56
2020-02-18 14:45:00,17.28,78.64,475.71
2020-02-18 15:00:00,23.95,64.91,319.57
2020-02-18 15:15:00,25.71,69.3,583.38
2020-02-18 15:30:00,22.29,54.63,378.25
2020-02-18 15:45:00,17.52,68.33,318.33
2020-02-18 16:00:00,25.41,63.6,828.08
2020-02-18 16:15:00,20.5,74.22,313.5
2020-02-18 16:30:00,16.24,44.11,541.29
2020-02-18 16:45:00,-9.34,1.63,0.0
2020-02-18 17:00:00,22.5,74.84,474.7
2020-02-18 17:15:00,24.54,64.07,309.71
2020-02-18 17:30:00,20.28,54.25,350.76
2020-02-18 17:45:00,21.4,63.4,266.64
2020-02-18 18:00:00,20.06,56.34,188.97
2020-02-18 18:15:00,21.52,85.73,472.05
2020-02-18 18:30:00,25.59,79.5,527.96
2020-02-18 18:45:00,24.5,57.21,158.93
2020-02-18 19:00:00,18.17,59.6,383.61
2020-02-18 19:15:00,21.53,61.44,435.24
2020-02-18 19:30:00,18.69,57.87,350.88
2020-02-18 19:45:00,18.97,62.2,280.93
2020-02-18 20:00:00,16.78,53.92,626.47
2020-02-18 20:15:00,24.2,75.17,143.19
2020-02-18 20:30:00,22.22,65.27,809.12
2020-02-18 20:45:00,26.49,68.39,179.52
2020-02-18 21:00:00,22.05,55.48,284.28
2020-02-18 21:15:00,23.4,78.85,330.78
2020-02-18 21:30:00,21.01,53.87,219.71
2020-02-18 21:45:00,0.53,1.09,0.0
2020-02-18 22:00:00,25.93,68.48,402.59
2020-02-18 22:15:00,20.61,58.18,510.9
2020-02-18 22:30:00,17.1,60.63,433.38
2020-02-18 22:45:00,21.27,57.71,548.95
2020-02-18 23:00:00,22.88,41.03,294.61
2020-02-18 23:15:00,24.07,48.87,476.78
2020-02-18 23:30:00,18.27,62.05,418.76
2020-02-18 23:45:00,21.85,80.54,476.58
2020-02-19 00:00:00,19.46,55.59,229.39
2020-02-19 00:15:00,-6.95,91.22,1303.42
2020-02-19 00:30:00,21.63,68.85,636.85
2020-02-19 00:45:00,26.17,56.9,667.56
2020-02-19 01:00:00,20.59,77.5,504.82
2020-02-19 01:15:00,17.56,59.83,288.76
2020-02-19 01:30:00,24.6,49.83,395.63
2020-02-19 01:45:00,23.52,50.78,436.49
2020-02-19 02:00:00,17.48,65.28,393.94
2020-02-19 02:15:00,19.53,53.61,538.73
2020-02-19 02:30:00,20.64,72.32,544.01
2020-02-19 02:45:00,-6.66,6.06,1312.29
2020-02-19 03:00:00,21.34,59.11,298.8
2020-02-19 03:15:00,17.68,73.06,356.22
2020-02-19 03:30:00,19.62,66.27,246.82
2020-02-19 03:45:00,24.2,62.01,246.23
2020-02-19 04:00:00,20.11,53.43,353.89
2020-02-19 04:15:00,21.53,44.64,291.73
2020-02-19 04:30:00,24.46,62.76,233.93
2020-02-19 04:45:00,14.0,44.34,516.3
2020-02-19 05:00:00,24.81,35.18,421.09
2020-02-19 05:15:00,24.89,58.71,142.92
2020-02-19 05:30:00,24.82,44.23,457.78
2020-02-19 05:45:00,21.6,59.66,546.59
2020-02-19 06:00:00,45.82,94.95,1444.11
2020-02-19 06:15:00,24.6,51.77,324.17
2020-02-19 06:30:00,18.42,74.24,487.28
2020-02-19 06:45:00,51.18,93.93,1322.94
2020-02-19 07:00:00,16.66,69.21,590.74
2020-02-19 07:15:00,16.68,57.4,384.96
2020-02-19 07:30:00,20.83,59.06,301.48
2020-02-19 07:45:00,16.67,58.76,547.94
2020-02-19 08:00:00,20.12,71.82,321.95
2020-02-19 08:15:00,22.46,62.36,553.99
2020-02-19 08:30:00,24.83,63.0,392.5
2020-02-19 08:45:00,16.15,57.05,459.56
2020-02-19 09:00:00,24.91,56.69,55.14
2020-02-19 09:15:00,21.42,57.31,441.48
2020-02-19 09:30:00,21.56,57.0,306.44
2020-02-19 09:45:00,-1.12,3.64,0.0
2020-02-19 10:00:00,21.58,42.91,665.65
2020-02-19 10:15:00,23.24,67.91,248.12
2020-02-19 10:30:00,21.12,59.29,132.84
2020-02-19 10:45:00,20.96,54.06,324.74
2020-02-19 11:00:00,21.25,60.84,363.89
2020-02-19 11:15:00,21.17,41.32,233.17
2020-02-19 11:30:00,23.52,44.77,406.8
2020-02-19 11:45:00,19.91,64.96,294.98
2020-02-19 12:00:00,0.46,95.0,1328.65
2020-02-19 12:15:00,19.73,42.67,606.08
2020-02-19 12:30:00,20.31,61.86,248.22
2020-02-19 12:45:00,18.4,59.59,398.35
2020-02-19 13:00:00,19.96,65.24,633.71
2020-02-19 13:15:00,20.67,76.06,122.32
2020-02-19 13:30:00,21.12,45.58,416.19
2020-02-19 13:45:00,16.4,64.11,553.22
2020-02-19 14:00:00,-6.76,8.62,1474.04
2020-02-19 14:15:00,21.93,62.34,129.39
2020-02-19 14:30:00,23.5,50.84,461.48
2020-02-19 14:45:00,22.48,59.74,243.94
2020-02-19 15:00:00,21.45,37.06,323.51
2020-02-19 15:15:00,23.93,44.18,452.16
2020-02-19 15:30:00,23.54,57.09,406.23
2020-02-19 15:45:00,18.66,44.71,10.22
2020-02-19 16:00:00,-9.12,2.59,0.0
2020-02-19 16:15:00,25.17,51.98,427.71
2020-02-19 16:30:00,26.14,70.01,361.82
2020-02-19 16:45:00,25.21,63.8,586.19
2020-02-19 17:00:00,20.74,71.27,447.37
2020-02-19 17:15:00,24.54,54.77,152.95
2020-02-19 17:30:00,13.76,69.84,506.27
2020-02-19 17:45:00,22.4,79.59,58.61
2020-02-19 18:00:00,53.16,0.4,1225.21
2020-02-19 18:15:00,-7.64,6.87,1374.53
2020-02-19 18:30:00,22.5,55.85,370.73
2020-02-19 18:45:00,19.44,40.06,295.73
2020-02-19 19:00:00,56.3,96.4,0.0
2020-02-19 19:15:00,23.56,65.03,706.83
2020-02-19 19:30:00,1.37,2.03,1332.88
2020-02-19 19:45:00,24.21,52.64,221.75
2020-02-19 20:00:00,20.74,41.78,589.17
2020-02-19 20:15:00,21.91,56.8,260.87
2020-02-19 20:30:00,20.85,55.01,697.63
2020-02-19 20:45:00,25.96,59.19,577.36
2020-02-19 21:00:00,25.47,62.97,93.5
2020-02-19 21:15:00,20.82,48.26,315.46
2020-02-19 21:30:00,17.33,62.97,502.9
2020-02-19 21:45:00,23.91,53.53,558.18
2020-02-19 22:00:00,19.83,66.08,414.13
2020-02-19 22:15:00,20.27,61.07,403.68
2020-02-19 22:30:00,24.18,63.14,290.27
2020-02-19 22:45:00,-4.12,3.67,1512.55
2020-02-19 23:00:00,23.73,32.56,477.57
2020-02-19 23:15:00,17.96,60.71,145.53
2020-02-19 23:30:00,21.75,63.93,545.4
2020-02-19 23:45:00,20.35,61.1,385.51
2020-02-20 00:00:00,48.22,97.06,0.0
2020-02-20 00:15:00,25.91,46.62,539.39
2020-02-20 00:30:00,20.71,77.15,613.08
2020-02-20 00:45:00,24.83,57.01,350.07
2020-02-20 01:00:00,23.74,75.51,530.64
2020-02-20 01:15:00,20.56,62.56,331.01
2020-02-20 01:30:00,22.0,57.51,339.93
2020-02-20 01:45:00,20.02,68.0,297.05
2020-02-20 02:00:00,23.12,51.43,182.63
2020-02-20 02:15:00,21.54,55.22,392.0
2020-02-20 02:30:00,22.32,50.28,650.88
2020-02-20 02:45:00,18.77,41.15,457.65
2020-02-20 03:00:00,20.95,48.06,510.09
2020-02-20 03:15:00,21.04,71.18,343.49
2020-02-20 03:30:00,4.53,8.33,1225.91
2020-02-20 03:45:00,21.33,54.13,637.74
2020-02-20 04:00:00,20.96,70.88,361.07
2020-02-20 04:15:00,23.14,71.85,568.04
2020-02-20 04:30:00,19.29,53.42,212.82
2020-02-20 04:45:00,21.05,62.87,450.94
2020-02-20 05:00:00,24.44,62.57,429.26
2020-02-20 05:15:00,26.25,70.93,413.32
2020-02-20 05:30:00,2.98,92.29,0.0
2020-02-20 05:45:00,22.02,49.15,270.89
2020-02-20 06:00:00,24.55,80.88,364.1
2020-02-20 06:15:00,17.82,57.3,432.72
2020-02-20 06:30:00,25.08,50.09,402.11
2020-02-20 06:45:00,21.37,52.84,436.27
2020-02-20 07:00:00,19.46,59.05,464.79
2020-02-20 07:15:00,22.17,58.69,522.33
2020-02-20 07:30:00,21.66,69.9,477.39
2020-02-20 07:45:00,24.19,61.24,356.82
2020-02-20 08:00:00,16.45,57.18,321.16
2020-02-20 08:15:00,23.83,57.1,383.19
2020-02-20 08:30:00,21.33,57.09,230.25
2020-02-20 08:45:00,20.71,47.52,416.44
2020-02-20 09:00:00,24.69,45.43,180.94
2020-02-20 09:15:00,20.86,56.89,308.3
2020-02-20 09:30:00,19.61,69.29,477.35
2020-02-20 09:45:00,19.76,79.03,131.17
2020-02-20 10:00:00,19.29,61.98,571.22
2020-02-20 10:15:00,22.19,44.5,533.18
2020-02-20 10:30:00,18.65,76.22,168.49
2020-02-20 10:45:00,18.09,63.66,277.16
2020-02-20 11:00:00,26.35,65.05,409.0
2020-02-20 11:15:00,20.29,48.28,350.91
2020-02-20 11:30:00,25.55,66.67,400.34
2020-02-20 11:45:00,22.24,62.23,494.53
2020-02-20 12:00:00,24.11,37.21,392.21
2020-02-20 12:15:00,20.64,55.15,363.97
2020-02-20 12:30:00,16.45,60.11,556.2
2020-02-20 12:45:00,22.15,59.69,691.11
2020-02-20 13:00:00,19.24,60.72,282.31
2020-02-20 13:15:00,22.93,77.75,497.09
2020-02-20 13:30:00,18.86,48.0,402.47
2020-02-20 13:45:00,18.42,72.74,156.46
2020-02-20 14:00:00,25.32,60.83,279.57
2020-02-20 14:15:00,17.61,62.04,735.08
2020-02-20 14:30:00,20.16,62.92,538.0
2020-02-20 14:45:00,21.87,72.77,212.86
2020-02-20 15:00:00,19.7,66.68,521.16
2020-02-20 15:15:00,24.92,60.66,311.64
2020-02-20 15:30:00,26.72,41.01,479.46
2020-02-20 15:45:00,18.63,69.22,380.44
2020-02-20 16:00:00,19.97,73.18,392.18
2020-02-20 16:15:00,18.73,69.93,517.47
2020-02-20 16:30:00,20.72,55.52,661.36
2020-02-20 16:45:00,25.02,43.78,681.02
2020-02-20 17:00:00,41.6,9.26,1574.6
2020-02-20 17:15:00,23.06,86.57,396.78
